Fri May 26 12:00:51 2023 
Setup time: 0.00 seconds
--------------------- 
Step 	 Time 	 Stopwatch 	 Average Temperature 	 Nusselt Number 	 Vrms 	 Surface Heat Flux 	 Bottom Heat Flux 	 Other Walls Heat Flux 
9626 	 0.01 	 0.73 	  0.49862 	 30.37824 	 2784.22474 	 91.13473 	 89.72396 	 89.90339 	 
9627 	 0.01 	 0.73 	  0.49862 	 30.38279 	 2791.83698 	 91.14838 	 89.79201 	 89.97289 	 
9628 	 0.01 	 0.75 	  0.49862 	 30.38770 	 2799.60006 	 91.16309 	 89.85977 	 90.04211 	 
9629 	 0.01 	 0.72 	  0.49862 	 30.39294 	 2807.51428 	 91.17883 	 89.92717 	 90.11098 	 
9630 	 0.01 	 0.77 	  0.49862 	 30.39853 	 2815.57771 	 91.19558 	 89.99416 	 90.17945 	 
9631 	 0.01 	 0.90 	  0.49862 	 30.40444 	 2823.79074 	 91.21333 	 90.06069 	 90.24749 	 
9632 	 0.01 	 0.77 	  0.49862 	 30.41068 	 2832.15372 	 91.23205 	 90.12672 	 90.31503 	 
9633 	 0.01 	 0.77 	  0.49862 	 30.41724 	 2840.66592 	 91.25172 	 90.19220 	 90.38202 	 
9634 	 0.01 	 0.77 	  0.49862 	 30.42411 	 2849.32503 	 91.27232 	 90.25708 	 90.44844 	 
9635 	 0.01 	 0.76 	  0.49862 	 30.43128 	 2858.13094 	 91.29384 	 90.32133 	 90.51424 	 
9636 	 0.01 	 0.77 	  0.49862 	 30.43875 	 2867.08343 	 91.31625 	 90.38490 	 90.57938 	 
9637 	 0.01 	 0.77 	  0.49862 	 30.44651 	 2876.17985 	 91.33954 	 90.44777 	 90.64382 	 
9638 	 0.01 	 0.77 	  0.49862 	 30.45456 	 2885.41822 	 91.36368 	 90.50989 	 90.70753 	 
9639 	 0.01 	 0.77 	  0.49862 	 30.46288 	 2894.79777 	 91.38865 	 90.57125 	 90.77048 	 
9640 	 0.01 	 0.76 	  0.49862 	 30.47147 	 2904.31722 	 91.41442 	 90.63181 	 90.83265 	 
9641 	 0.01 	 0.90 	  0.49862 	 30.48032 	 2913.97195 	 91.44097 	 90.69156 	 90.89400 	 
9642 	 0.01 	 0.77 	  0.49862 	 30.48942 	 2923.76065 	 91.46827 	 90.75046 	 90.95452 	 
9643 	 0.01 	 0.76 	  0.49862 	 30.49876 	 2933.68010 	 91.49627 	 90.80847 	 91.01415 	 
9644 	 0.01 	 0.77 	  0.49862 	 30.50832 	 2943.71970 	 91.52496 	 90.86558 	 91.07288 	 
9645 	 0.01 	 0.76 	  0.49862 	 30.51810 	 2953.87770 	 91.55430 	 90.92178 	 91.13070 	 
9646 	 0.01 	 0.76 	  0.49862 	 30.52809 	 2964.15043 	 91.58426 	 90.97707 	 91.18761 	 
9647 	 0.01 	 0.77 	  0.49862 	 30.53827 	 2974.53227 	 91.61481 	 91.03144 	 91.24360 	 
9648 	 0.01 	 0.77 	  0.49862 	 30.54864 	 2985.02108 	 91.64593 	 91.08492 	 91.29869 	 
9649 	 0.01 	 0.76 	  0.49862 	 30.55920 	 2995.61452 	 91.67759 	 91.13750 	 91.35287 	 
9650 	 0.01 	 0.76 	  0.49862 	 30.56992 	 3006.30492 	 91.70975 	 91.18920 	 91.40615 	 
9651 	 0.01 	 0.90 	  0.49862 	 30.58080 	 3017.08990 	 91.74239 	 91.24003 	 91.45856 	 
9652 	 0.01 	 0.76 	  0.49862 	 30.59182 	 3027.96704 	 91.77547 	 91.29002 	 91.51010 	 
9653 	 0.01 	 0.76 	  0.49862 	 30.60298 	 3038.92946 	 91.80895 	 91.33917 	 91.56079 	 
9654 	 0.01 	 0.77 	  0.49862 	 30.61426 	 3049.97340 	 91.84279 	 91.38752 	 91.61065 	 
9655 	 0.01 	 0.76 	  0.49862 	 30.62566 	 3061.09630 	 91.87697 	 91.43510 	 91.65971 	 
9656 	 0.01 	 0.76 	  0.49862 	 30.63715 	 3072.29229 	 91.91144 	 91.48192 	 91.70798 	 
9657 	 0.01 	 0.76 	  0.49862 	 30.64873 	 3083.55642 	 91.94618 	 91.52802 	 91.75549 	 
9658 	 0.01 	 0.76 	  0.49862 	 30.66038 	 3094.88604 	 91.98115 	 91.57343 	 91.80227 	 
9659 	 0.01 	 0.76 	  0.49862 	 30.67210 	 3106.27623 	 92.01631 	 91.61816 	 91.84834 	 
9660 	 0.01 	 0.75 	  0.49862 	 30.68387 	 3117.72105 	 92.05162 	 91.66224 	 91.89370 	 
9661 	 0.01 	 0.87 	  0.49862 	 30.69567 	 3129.21196 	 92.08702 	 91.70569 	 91.93837 	 
9662 	 0.01 	 0.74 	  0.49862 	 30.70750 	 3140.74173 	 92.12250 	 91.74854 	 91.98239 	 
9663 	 0.01 	 0.74 	  0.49862 	 30.71934 	 3152.30814 	 92.15801 	 91.79080 	 92.02577 	 
9664 	 0.01 	 0.74 	  0.49862 	 30.73117 	 3163.90305 	 92.19352 	 91.83253 	 92.06853 	 
9665 	 0.01 	 0.74 	  0.49862 	 30.74301 	 3175.52324 	 92.22902 	 91.87376 	 92.11073 	 
9666 	 0.01 	 0.75 	  0.49862 	 30.75482 	 3187.16661 	 92.26445 	 91.91450 	 92.15236 	 
9667 	 0.01 	 0.74 	  0.49862 	 30.76660 	 3198.82643 	 92.29981 	 91.95480 	 92.19347 	 
9668 	 0.01 	 0.74 	  0.49862 	 30.77835 	 3210.49847 	 92.33506 	 91.99468 	 92.23407 	 
9669 	 0.01 	 0.75 	  0.49862 	 30.79006 	 3222.18084 	 92.37017 	 92.03417 	 92.27419 	 
9670 	 0.01 	 0.75 	  0.49862 	 30.80171 	 3233.86811 	 92.40513 	 92.07330 	 92.31385 	 
9671 	 0.01 	 0.86 	  0.49862 	 30.81330 	 3245.55520 	 92.43991 	 92.11209 	 92.35307 	 
9672 	 0.01 	 0.78 	  0.49862 	 30.82483 	 3257.24027 	 92.47448 	 92.15058 	 92.39187 	 
9673 	 0.01 	 0.78 	  0.49862 	 30.83628 	 3268.91927 	 92.50884 	 92.18877 	 92.43026 	 
9674 	 0.01 	 0.79 	  0.49862 	 30.84765 	 3280.58616 	 92.54296 	 92.22671 	 92.46828 	 
9675 	 0.01 	 0.79 	  0.49862 	 30.85894 	 3292.23923 	 92.57683 	 92.26441 	 92.50594 	 
9676 	 0.01 	 0.77 	  0.49862 	 30.87014 	 3303.87578 	 92.61042 	 92.30189 	 92.54325 	 
9677 	 0.01 	 0.78 	  0.49862 	 30.88124 	 3315.48886 	 92.64373 	 92.33918 	 92.58023 	 
9678 	 0.01 	 0.79 	  0.49862 	 30.89225 	 3327.07678 	 92.67675 	 92.37631 	 92.61689 	 
9679 	 0.01 	 0.79 	  0.49862 	 30.90315 	 3338.63730 	 92.70945 	 92.41326 	 92.65325 	 
9680 	 0.01 	 0.78 	  0.49862 	 30.91393 	 3350.16105 	 92.74180 	 92.45006 	 92.68929 	 
9681 	 0.01 	 0.92 	  0.49862 	 30.92460 	 3361.63972 	 92.77380 	 92.48672 	 92.72504 	 
9682 	 0.01 	 0.79 	  0.49862 	 30.93515 	 3373.07203 	 92.80546 	 92.52326 	 92.76051 	 
9683 	 0.01 	 0.79 	  0.49862 	 30.94558 	 3384.45704 	 92.83675 	 92.55971 	 92.79572 	 
9684 	 0.01 	 0.78 	  0.49862 	 30.95589 	 3395.78854 	 92.86768 	 92.59607 	 92.83067 	 
9685 	 0.01 	 0.79 	  0.49862 	 30.96608 	 3407.06362 	 92.89824 	 92.63237 	 92.86537 	 
9686 	 0.01 	 0.76 	  0.49862 	 30.97614 	 3418.28134 	 92.92842 	 92.66863 	 92.89985 	 
9687 	 0.01 	 0.75 	  0.49862 	 30.98608 	 3429.43766 	 92.95823 	 92.70484 	 92.93411 	 
9688 	 0.01 	 0.72 	  0.49862 	 30.99589 	 3440.52783 	 92.98767 	 92.74104 	 92.96816 	 
9689 	 0.01 	 0.72 	  0.49862 	 31.00558 	 3451.55091 	 93.01673 	 92.77724 	 93.00202 	 
9690 	 0.01 	 0.72 	  0.49862 	 31.01514 	 3462.50510 	 93.04541 	 92.81345 	 93.03569 	 
9691 	 0.01 	 0.89 	  0.49862 	 31.02457 	 3473.38373 	 93.07372 	 92.84969 	 93.06919 	 
9692 	 0.01 	 0.76 	  0.49862 	 31.03389 	 3484.18577 	 93.10166 	 92.88598 	 93.10254 	 
9693 	 0.01 	 0.72 	  0.49862 	 31.04307 	 3494.91004 	 93.12922 	 92.92233 	 93.13573 	 
9694 	 0.01 	 0.71 	  0.49862 	 31.05214 	 3505.55123 	 93.15642 	 92.95875 	 93.16879 	 
9695 	 0.01 	 0.74 	  0.49862 	 31.06109 	 3516.10648 	 93.18326 	 92.99525 	 93.20172 	 
9696 	 0.01 	 0.76 	  0.49862 	 31.06990 	 3526.57190 	 93.20969 	 93.03179 	 93.23448 	 
9697 	 0.01 	 0.76 	  0.49862 	 31.07857 	 3536.92960 	 93.23572 	 93.06838 	 93.26708 	 
9698 	 0.01 	 0.75 	  0.49862 	 31.08712 	 3547.17513 	 93.26136 	 93.10504 	 93.29955 	 
9699 	 0.01 	 0.76 	  0.49862 	 31.09554 	 3557.30906 	 93.28661 	 93.14177 	 93.33188 	 
9700 	 0.01 	 0.75 	  0.49862 	 31.10383 	 3567.32617 	 93.31148 	 93.17860 	 93.36410 	 
9701 	 0.01 	 0.89 	  0.49862 	 31.11199 	 3577.22642 	 93.33597 	 93.21553 	 93.39622 	 
9702 	 0.01 	 0.75 	  0.49862 	 31.12003 	 3587.00675 	 93.36009 	 93.25257 	 93.42825 	 
9703 	 0.01 	 0.79 	  0.49862 	 31.12795 	 3596.66511 	 93.38385 	 93.28975 	 93.46021 	 
9704 	 0.01 	 0.79 	  0.49862 	 31.13575 	 3606.20042 	 93.40724 	 93.32706 	 93.49210 	 
9705 	 0.01 	 0.69 	  0.49862 	 31.14343 	 3615.60881 	 93.43029 	 93.36452 	 93.52395 	 
9706 	 0.01 	 0.71 	  0.49862 	 31.15100 	 3624.89093 	 93.45299 	 93.40213 	 93.55576 	 
9707 	 0.01 	 0.78 	  0.49862 	 31.15845 	 3634.04142 	 93.47534 	 93.43991 	 93.58755 	 
9708 	 0.01 	 0.79 	  0.49862 	 31.16578 	 3643.05867 	 93.49735 	 93.47785 	 93.61932 	 
9709 	 0.01 	 0.77 	  0.49862 	 31.17300 	 3651.93839 	 93.51901 	 93.51595 	 93.65107 	 
9710 	 0.01 	 0.77 	  0.49862 	 31.18011 	 3660.67829 	 93.54033 	 93.55423 	 93.68282 	 
9711 	 0.01 	 0.90 	  0.49862 	 31.18710 	 3669.27611 	 93.56131 	 93.59268 	 93.71458 	 
9712 	 0.01 	 0.77 	  0.49862 	 31.19399 	 3677.73188 	 93.58196 	 93.63131 	 93.74637 	 
9713 	 0.01 	 0.77 	  0.49862 	 31.20076 	 3686.04120 	 93.60228 	 93.67013 	 93.77819 	 
9714 	 0.01 	 0.77 	  0.49862 	 31.20743 	 3694.20469 	 93.62228 	 93.70913 	 93.81005 	 
9715 	 0.01 	 0.77 	  0.49862 	 31.21398 	 3702.21920 	 93.64195 	 93.74833 	 93.84196 	 
9716 	 0.01 	 0.78 	  0.49862 	 31.22043 	 3710.08370 	 93.66129 	 93.78773 	 93.87394 	 
9717 	 0.01 	 0.77 	  0.49862 	 31.22677 	 3717.79735 	 93.68031 	 93.82732 	 93.90600 	 
9718 	 0.01 	 0.76 	  0.49862 	 31.23300 	 3725.35700 	 93.69900 	 93.86711 	 93.93814 	 
9719 	 0.01 	 0.77 	  0.49862 	 31.23912 	 3732.76323 	 93.71737 	 93.90710 	 93.97038 	 
9720 	 0.01 	 0.71 	  0.49862 	 31.24514 	 3740.01240 	 93.73542 	 93.94729 	 94.00548 	 
9721 	 0.01 	 0.86 	  0.49862 	 31.25105 	 3747.10434 	 93.75314 	 93.98768 	 94.04643 	 
9722 	 0.01 	 0.72 	  0.49862 	 31.25685 	 3754.03767 	 93.77054 	 94.02825 	 94.08753 	 
9723 	 0.01 	 0.71 	  0.49862 	 31.26254 	 3760.81012 	 93.78761 	 94.06903 	 94.12876 	 
9724 	 0.01 	 0.78 	  0.49862 	 31.26812 	 3767.42222 	 93.80435 	 94.10998 	 94.17012 	 
9725 	 0.01 	 0.78 	  0.49862 	 31.27359 	 3773.87020 	 93.82076 	 94.15110 	 94.21159 	 
9726 	 0.01 	 0.78 	  0.49862 	 31.27894 	 3780.15211 	 93.83682 	 94.19239 	 94.25317 	 
9727 	 0.01 	 0.77 	  0.49862 	 31.28418 	 3786.26610 	 93.85254 	 94.23380 	 94.29480 	 
9728 	 0.01 	 0.78 	  0.49862 	 31.28929 	 3792.20578 	 93.86787 	 94.27525 	 94.33642 	 
9729 	 0.01 	 0.78 	  0.49862 	 31.29427 	 3797.96227 	 93.88282 	 94.31677 	 94.37805 	 
9730 	 0.01 	 0.77 	  0.49862 	 31.29913 	 3803.53739 	 93.89738 	 94.35833 	 94.41965 	 
9731 	 0.01 	 0.90 	  0.49862 	 31.30386 	 3808.92988 	 93.91157 	 94.39992 	 94.46122 	 
9732 	 0.01 	 0.77 	  0.49862 	 31.30846 	 3814.14085 	 93.92537 	 94.44154 	 94.50277 	 
9733 	 0.01 	 0.78 	  0.49862 	 31.31293 	 3819.17077 	 93.93879 	 94.48318 	 94.54428 	 
9734 	 0.01 	 0.76 	  0.49862 	 31.31727 	 3824.01912 	 93.95182 	 94.52482 	 94.58573 	 
9735 	 0.01 	 0.77 	  0.49862 	 31.32149 	 3828.68531 	 93.96446 	 94.56645 	 94.63298 	 
9736 	 0.01 	 0.77 	  0.49862 	 31.32557 	 3833.17044 	 93.97670 	 94.60807 	 94.68249 	 
9737 	 0.01 	 0.71 	  0.49862 	 31.32951 	 3837.47532 	 93.98854 	 94.64966 	 94.73187 	 
9738 	 0.01 	 0.72 	  0.49862 	 31.33333 	 3841.59975 	 93.99999 	 94.69122 	 94.78114 	 
9739 	 0.01 	 0.71 	  0.49862 	 31.33701 	 3845.54529 	 94.01103 	 94.73272 	 94.83025 	 
9740 	 0.01 	 0.72 	  0.49862 	 31.34056 	 3849.31157 	 94.02167 	 94.77417 	 94.87920 	 
9741 	 0.01 	 0.91 	  0.49862 	 31.34397 	 3852.89965 	 94.03190 	 94.81556 	 94.92798 	 
9742 	 0.01 	 0.79 	  0.49862 	 31.34724 	 3856.31036 	 94.04173 	 94.85686 	 94.97655 	 
9743 	 0.01 	 0.78 	  0.49862 	 31.35038 	 3859.54368 	 94.05114 	 94.89807 	 95.02492 	 
9744 	 0.01 	 0.79 	  0.49862 	 31.35338 	 3862.60103 	 94.06014 	 94.93918 	 95.07305 	 
9745 	 0.01 	 0.80 	  0.49862 	 31.35624 	 3865.48231 	 94.06872 	 94.98019 	 95.12094 	 
9746 	 0.01 	 0.78 	  0.49862 	 31.35896 	 3868.18855 	 94.07689 	 95.02107 	 95.16857 	 
9747 	 0.01 	 0.78 	  0.49862 	 31.36154 	 3870.72059 	 94.08463 	 95.06181 	 95.21593 	 
9748 	 0.01 	 0.78 	  0.49862 	 31.36399 	 3873.07863 	 94.09196 	 95.10242 	 95.26300 	 
9749 	 0.01 	 0.78 	  0.49862 	 31.36629 	 3875.26395 	 94.09886 	 95.14286 	 95.30977 	 
9750 	 0.01 	 0.79 	  0.49862 	 31.36844 	 3877.27677 	 94.10533 	 95.18314 	 95.35622 	 
9751 	 0.01 	 0.92 	  0.49863 	 31.37046 	 3879.11805 	 94.11138 	 95.22325 	 95.40234 	 
9752 	 0.01 	 0.78 	  0.49863 	 31.37233 	 3880.78871 	 94.11699 	 95.26316 	 95.44812 	 
9753 	 0.01 	 0.79 	  0.49863 	 31.37406 	 3882.28915 	 94.12217 	 95.30288 	 95.49356 	 
9754 	 0.01 	 0.78 	  0.49863 	 31.37564 	 3883.62054 	 94.12692 	 95.34240 	 95.53863 	 
9755 	 0.01 	 0.79 	  0.49863 	 31.37707 	 3884.78343 	 94.13122 	 95.38169 	 95.58332 	 
9756 	 0.01 	 0.78 	  0.49863 	 31.37837 	 3885.77875 	 94.13510 	 95.42076 	 95.62764 	 
9757 	 0.01 	 0.77 	  0.49863 	 31.37951 	 3886.60748 	 94.13853 	 95.45959 	 95.67156 	 
9758 	 0.01 	 0.79 	  0.49863 	 31.38051 	 3887.27025 	 94.14152 	 95.49819 	 95.71508 	 
9759 	 0.01 	 0.78 	  0.49863 	 31.38135 	 3887.76814 	 94.14406 	 95.53652 	 95.75818 	 
9760 	 0.01 	 0.78 	  0.49863 	 31.38206 	 3888.10199 	 94.14617 	 95.57460 	 95.80087 	 
9761 	 0.01 	 0.92 	  0.49863 	 31.38261 	 3888.27273 	 94.14782 	 95.61241 	 95.84314 	 
9762 	 0.01 	 0.78 	  0.49863 	 31.38301 	 3888.28136 	 94.14903 	 95.64993 	 95.88497 	 
9763 	 0.01 	 0.78 	  0.49863 	 31.38327 	 3888.12884 	 94.14980 	 95.68718 	 95.92636 	 
9764 	 0.01 	 0.78 	  0.49863 	 31.38337 	 3887.81616 	 94.15011 	 95.72413 	 95.96731 	 
9765 	 0.01 	 0.79 	  0.49863 	 31.38333 	 3887.34434 	 94.14998 	 95.76079 	 96.00782 	 
9766 	 0.01 	 0.78 	  0.49863 	 31.38314 	 3886.71450 	 94.14941 	 95.79714 	 96.04789 	 
9767 	 0.01 	 0.78 	  0.49863 	 31.38279 	 3885.92751 	 94.14838 	 95.83318 	 96.08751 	 
9768 	 0.01 	 0.78 	  0.49863 	 31.38230 	 3884.98471 	 94.14691 	 95.86889 	 96.12667 	 
9769 	 0.01 	 0.77 	  0.49863 	 31.38166 	 3883.88708 	 94.14499 	 95.90428 	 96.16538 	 
9770 	 0.01 	 0.77 	  0.49863 	 31.38088 	 3882.63562 	 94.14263 	 95.93934 	 96.20363 	 
9771 	 0.01 	 0.93 	  0.49863 	 31.37994 	 3881.23183 	 94.13982 	 95.97405 	 96.24142 	 
9772 	 0.01 	 0.78 	  0.49863 	 31.37886 	 3879.67652 	 94.13657 	 96.00842 	 96.27873 	 
9773 	 0.01 	 0.78 	  0.49863 	 31.37762 	 3877.97136 	 94.13287 	 96.04243 	 96.31556 	 
9774 	 0.01 	 0.78 	  0.49863 	 31.37624 	 3876.11740 	 94.12873 	 96.07610 	 96.35191 	 
9775 	 0.01 	 0.78 	  0.49863 	 31.37472 	 3874.11602 	 94.12415 	 96.10941 	 96.38777 	 
9776 	 0.01 	 0.78 	  0.49863 	 31.37304 	 3871.96881 	 94.11912 	 96.14237 	 96.42317 	 
9777 	 0.01 	 0.77 	  0.49863 	 31.37122 	 3869.67643 	 94.11366 	 96.17497 	 96.45807 	 
9778 	 0.01 	 0.80 	  0.49863 	 31.36925 	 3867.24097 	 94.10776 	 96.20719 	 96.49248 	 
9779 	 0.01 	 0.77 	  0.49863 	 31.36714 	 3864.66352 	 94.10143 	 96.23905 	 96.52641 	 
9780 	 0.01 	 0.79 	  0.49863 	 31.36489 	 3861.94513 	 94.09466 	 96.27052 	 96.55984 	 
9781 	 0.01 	 0.93 	  0.49863 	 31.36249 	 3859.08799 	 94.08746 	 96.30162 	 96.59279 	 
9782 	 0.01 	 0.78 	  0.49863 	 31.35995 	 3856.09281 	 94.07984 	 96.33235 	 96.62525 	 
9783 	 0.01 	 0.79 	  0.49863 	 31.35726 	 3852.96143 	 94.07179 	 96.36269 	 96.65723 	 
9784 	 0.01 	 0.77 	  0.49863 	 31.35444 	 3849.69549 	 94.06331 	 96.39268 	 96.68876 	 
9785 	 0.01 	 0.79 	  0.49863 	 31.35147 	 3846.29564 	 94.05442 	 96.42229 	 96.71983 	 
9786 	 0.01 	 0.79 	  0.49863 	 31.34837 	 3842.76467 	 94.04511 	 96.45154 	 96.75045 	 
9787 	 0.01 	 0.79 	  0.49863 	 31.34513 	 3839.10349 	 94.03539 	 96.48041 	 96.78063 	 
9788 	 0.01 	 0.75 	  0.49863 	 31.34175 	 3835.31321 	 94.02525 	 96.50891 	 96.81038 	 
9789 	 0.01 	 0.73 	  0.49863 	 31.33824 	 3831.39657 	 94.01471 	 96.53705 	 96.83972 	 
9790 	 0.01 	 0.73 	  0.49863 	 31.33459 	 3827.35413 	 94.00376 	 96.56481 	 96.86867 	 
9791 	 0.01 	 0.87 	  0.49864 	 31.33080 	 3823.18792 	 93.99241 	 96.59222 	 96.89724 	 
9792 	 0.01 	 0.73 	  0.49864 	 31.32689 	 3818.90002 	 93.98066 	 96.61928 	 96.92547 	 
9793 	 0.01 	 0.73 	  0.49864 	 31.32284 	 3814.49093 	 93.96852 	 96.64598 	 96.95337 	 
9794 	 0.01 	 0.73 	  0.49864 	 31.31866 	 3809.96372 	 93.95599 	 96.67232 	 96.98098 	 
9795 	 0.01 	 0.73 	  0.49864 	 31.31436 	 3805.31968 	 93.94307 	 96.69832 	 97.00833 	 
9796 	 0.01 	 0.73 	  0.49864 	 31.30992 	 3800.55931 	 93.92976 	 96.72397 	 97.03545 	 
9797 	 0.01 	 0.73 	  0.49864 	 31.30536 	 3795.68662 	 93.91608 	 96.74928 	 97.06238 	 
9798 	 0.01 	 0.73 	  0.49864 	 31.30067 	 3790.70203 	 93.90202 	 96.77425 	 97.08916 	 
9799 	 0.01 	 0.73 	  0.49864 	 31.29586 	 3785.60693 	 93.88759 	 96.79888 	 97.11585 	 
9800 	 0.01 	 0.73 	  0.49864 	 31.29093 	 3780.40469 	 93.87280 	 96.82319 	 97.14249 	 
9801 	 0.01 	 0.86 	  0.49864 	 31.28588 	 3775.09572 	 93.85764 	 96.84717 	 97.16914 	 
9802 	 0.01 	 0.73 	  0.49864 	 31.28071 	 3769.68234 	 93.84212 	 96.87084 	 97.19587 	 
9803 	 0.01 	 0.73 	  0.49864 	 31.27542 	 3764.16727 	 93.82625 	 96.89422 	 97.22276 	 
9804 	 0.01 	 0.73 	  0.49864 	 31.27001 	 3758.55082 	 93.81002 	 96.91729 	 97.24987 	 
9805 	 0.01 	 0.73 	  0.49864 	 31.26449 	 3752.83626 	 93.79346 	 96.94007 	 97.27726 	 
9806 	 0.01 	 0.74 	  0.49864 	 31.25885 	 3747.02553 	 93.77654 	 96.96257 	 97.30503 	 
9807 	 0.01 	 0.74 	  0.49864 	 31.25310 	 3741.11893 	 93.75929 	 96.98480 	 97.33325 	 
9808 	 0.01 	 0.73 	  0.49864 	 31.24724 	 3735.12070 	 93.74171 	 97.00675 	 97.36201 	 
9809 	 0.01 	 0.73 	  0.49864 	 31.24127 	 3729.03210 	 93.72380 	 97.02845 	 97.39140 	 
9810 	 0.01 	 0.73 	  0.49864 	 31.23519 	 3722.85393 	 93.70557 	 97.04989 	 97.42151 	 
9811 	 0.01 	 0.86 	  0.49864 	 31.22901 	 3716.59030 	 93.68703 	 97.07110 	 97.45243 	 
9812 	 0.01 	 0.73 	  0.49865 	 31.22272 	 3710.24229 	 93.66816 	 97.09208 	 97.48426 	 
9813 	 0.01 	 0.73 	  0.49865 	 31.21633 	 3703.81127 	 93.64900 	 97.11282 	 97.51707 	 
9814 	 0.01 	 0.72 	  0.49865 	 31.20984 	 3697.30097 	 93.62952 	 97.13334 	 97.55095 	 
9815 	 0.01 	 0.73 	  0.49865 	 31.20325 	 3690.71248 	 93.60975 	 97.15364 	 97.58600 	 
9816 	 0.01 	 0.73 	  0.49865 	 31.19656 	 3684.04746 	 93.58969 	 97.17376 	 97.62229 	 
9817 	 0.01 	 0.73 	  0.49865 	 31.18978 	 3677.30990 	 93.56934 	 97.19369 	 97.65990 	 
9818 	 0.01 	 0.71 	  0.49865 	 31.18290 	 3670.50064 	 93.54870 	 97.21346 	 97.69892 	 
9819 	 0.01 	 0.71 	  0.49865 	 31.17593 	 3663.62116 	 93.52778 	 97.23307 	 97.73937 	 
9820 	 0.01 	 0.71 	  0.49865 	 31.16886 	 3656.67636 	 93.50658 	 97.25252 	 97.78132 	 
9821 	 0.01 	 0.85 	  0.49865 	 31.16170 	 3649.66654 	 93.48510 	 97.27182 	 97.82486 	 
9822 	 0.01 	 0.72 	  0.49865 	 31.15445 	 3642.59336 	 93.46336 	 97.29099 	 97.87003 	 
9823 	 0.01 	 0.72 	  0.49865 	 31.14712 	 3635.46185 	 93.44135 	 97.31005 	 97.91694 	 
9824 	 0.01 	 0.72 	  0.49865 	 31.13970 	 3628.27232 	 93.41909 	 97.32900 	 97.96566 	 
9825 	 0.01 	 0.72 	  0.49865 	 31.13219 	 3621.02647 	 93.39657 	 97.34784 	 98.01623 	 
9826 	 0.01 	 0.71 	  0.49865 	 31.12460 	 3613.72950 	 93.37380 	 97.36660 	 98.06874 	 
9827 	 0.01 	 0.72 	  0.49865 	 31.11693 	 3606.38177 	 93.35078 	 97.38529 	 98.12321 	 
9828 	 0.01 	 0.71 	  0.49866 	 31.10917 	 3598.98474 	 93.32752 	 97.40392 	 98.17970 	 
9829 	 0.01 	 0.70 	  0.49866 	 31.10134 	 3591.54413 	 93.30401 	 97.42250 	 98.23823 	 
9830 	 0.01 	 0.72 	  0.49866 	 31.09342 	 3584.06034 	 93.28027 	 97.44105 	 98.29880 	 
9831 	 0.01 	 0.85 	  0.49866 	 31.08543 	 3576.53442 	 93.25629 	 97.45957 	 98.36137 	 
9832 	 0.01 	 0.71 	  0.49866 	 31.07737 	 3568.97276 	 93.23210 	 97.47809 	 98.42592 	 
9833 	 0.01 	 0.67 	  0.49866 	 31.06922 	 3561.37587 	 93.20767 	 97.49660 	 98.49235 	 
9834 	 0.01 	 0.68 	  0.49866 	 31.06101 	 3553.74425 	 93.18302 	 97.51512 	 98.56051 	 
9835 	 0.01 	 0.67 	  0.49866 	 31.05272 	 3546.08477 	 93.15817 	 97.53365 	 98.63029 	 
9836 	 0.01 	 0.67 	  0.49866 	 31.04437 	 3538.39831 	 93.13310 	 97.55224 	 98.70155 	 
9837 	 0.01 	 0.67 	  0.49866 	 31.03594 	 3530.68551 	 93.10783 	 97.57088 	 98.77406 	 
9838 	 0.01 	 0.66 	  0.49866 	 31.02745 	 3522.95219 	 93.08235 	 97.58958 	 98.84756 	 
9839 	 0.01 	 0.67 	  0.49866 	 31.01889 	 3515.20056 	 93.05667 	 97.60837 	 98.92180 	 
9840 	 0.01 	 0.65 	  0.49867 	 31.01026 	 3507.43141 	 93.03079 	 97.62723 	 98.99641 	 
9841 	 0.01 	 0.78 	  0.49867 	 31.00157 	 3499.64904 	 93.00472 	 97.64619 	 99.07097 	 
9842 	 0.01 	 0.65 	  0.49867 	 30.99282 	 3491.85743 	 92.97845 	 97.66526 	 99.14506 	 
9843 	 0.01 	 0.66 	  0.49867 	 30.98399 	 3484.05751 	 92.95198 	 97.68445 	 99.21815 	 
9844 	 0.01 	 0.67 	  0.49867 	 30.97511 	 3476.25166 	 92.92533 	 97.70379 	 99.28963 	 
9845 	 0.01 	 0.66 	  0.49867 	 30.96617 	 3468.44609 	 92.89850 	 97.72327 	 99.35883 	 
9846 	 0.01 	 0.67 	  0.49867 	 30.95716 	 3460.64193 	 92.87148 	 97.74291 	 99.42501 	 
9847 	 0.01 	 0.67 	  0.49867 	 30.94809 	 3452.84044 	 92.84427 	 97.76272 	 99.48729 	 
9848 	 0.01 	 0.67 	  0.49867 	 30.93896 	 3445.04801 	 92.81689 	 97.78270 	 99.54479 	 
9849 	 0.01 	 0.66 	  0.49867 	 30.92977 	 3437.26722 	 92.78932 	 97.80287 	 99.59653 	 
9850 	 0.01 	 0.68 	  0.49867 	 30.92052 	 3429.49955 	 92.76156 	 97.82325 	 99.64146 	 
9851 	 0.01 	 0.77 	  0.49868 	 30.91122 	 3421.74844 	 92.73365 	 97.84384 	 99.67844 	 
9852 	 0.01 	 0.65 	  0.49868 	 30.90185 	 3414.01973 	 92.70556 	 97.86464 	 99.70630 	 
